latitude,longitude,avg_rent,median_rent,min_rent,max_rent,avg_rent_per_marla,median_rent_per_marla,property_count,avg_area_marla,city,province,location_name,dominant_property_type,avg_bedrooms,avg_baths,data_source
33.520539,73.09637,46666.67,50000.0,35000,55000,4982.03,5092.59,3,9.43,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.67,0.67,rental
33.52091247,73.18450268,110000.0,110000.0,110000,110000,5500.0,5500.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,House,4.0,5.0,rental
33.521004,73.099501,58230.77,60000.0,25000,120000,5260.49,5178.57,26,11.62,Islamabad,Islamabad Capital,DHA Defence,House,2.81,3.04,rental
33.521053,73.107756,20166.67,19500.0,15000,30000,9014.49,9270.83,6,2.37,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.5,1.17,rental
33.52106989,73.11093111,20000.0,20000.0,20000,20000,5263.16,5263.16,1,3.8,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,2.0,rental
33.521227,73.158043,20000.0,20000.0,20000,20000,4651.16,4651.16,1,4.3,Islamabad,Islamabad Capital,DHA Defence,Flat,1.0,1.0,rental
33.521423,73.109236,19600.0,18000.0,15000,30000,8752.06,9375.0,5,2.28,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.2,0.4,rental
33.5215568,73.10586805,11000.0,11000.0,11000,11000,6875.0,6875.0,1,1.6,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.0,1.0,rental
33.522648,73.16981,100000.0,100000.0,100000,100000,5000.0,5000.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,House,5.0,5.0,rental
33.522649,73.169804,73489.8,60000.0,31000,150000,4019.39,3250.0,49,18.57,Islamabad,Islamabad Capital,DHA Defence,House,3.63,4.02,rental
33.523393,73.047551,17000.0,17000.0,17000,17000,2833.33,2833.33,1,6.0,Rawalpindi,Punjab,Adiala Road,Upper Portion,2.0,2.0,rental
33.523656,73.150159,27625.0,25000.0,16000,60000,4338.82,4132.51,16,6.38,Islamabad,Islamabad Capital,DHA Defence,Flat,1.88,1.88,rental
33.52375521,73.15998539,50000.0,50000.0,50000,50000,2500.0,2500.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Lower Portion,3.0,0.0,rental
33.524094,73.111854,15666.67,15000.0,12000,20000,8234.77,8333.33,3,2.17,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.33,1.0,rental
33.52417,73.14686537,14000.0,14000.0,14000,14000,5185.19,5185.19,1,2.7,Rawalpindi,Punjab,GT Road,Flat,1.0,1.0,rental
33.524224,73.161049,55000.0,50000.0,33000,110000,3481.62,2825.0,34,17.24,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,2.68,2.94,rental
33.524297,73.148072,39625.0,33500.0,14000,85000,5191.82,4540.77,16,7.95,Islamabad,Islamabad Capital,DHA Defence,Flat,2.06,2.12,rental
33.5244025,73.1469834,20853.74,20000.0,11000,40000,4477.36,4444.44,147,4.89,Islamabad,Islamabad Capital,DHA Defence,Flat,1.8,1.97,rental
33.524407,73.146978,28000.0,28000.0,28000,28000,3111.11,3111.11,1,9.0,Islamabad,Islamabad Capital,GT Road,Flat,4.0,4.0,rental
33.52486277,73.10512461,60000.0,60000.0,60000,60000,3000.0,3000.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Lower Portion,3.0,3.0,rental
33.52488553,73.15011621,17000.0,17000.0,17000,17000,4250.0,4250.0,1,4.0,Islamabad,Islamabad Capital,DHA Defence,Flat,2.0,2.0,rental
33.525225,73.107147,58200.0,55000.0,30000,120000,2970.0,2750.0,25,19.6,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.32,3.44,rental
33.526227,73.152981,72044.44,57000.0,31000,160000,4075.56,3100.0,45,18.0,Islamabad,Islamabad Capital,DHA Defence,House,2.56,2.69,rental
33.526416,72.644958,23500.0,23500.0,22000,25000,2350.0,2350.0,2,10.0,Rawalpindi,Punjab,Dhoke Syedan,House,3.5,5.0,rental
33.526943,73.093743,74000.0,72000.0,60000,90000,3840.66,3214.29,3,22.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,4.0,4.67,rental
33.527079,73.064508,20000.0,20000.0,15000,25000,2000.0,2000.0,2,10.0,Rawalpindi,Punjab,Clifton Township,House,2.5,3.0,rental
33.527739,73.044534,29333.33,30000.0,16000,35000,3200.0,3100.0,6,9.17,Rawalpindi,Punjab,Samarzar Housing Society,Penthouse,4.5,6.33,rental
33.527943,73.16139,52497.5,39995.0,25000,105000,6937.38,6625.0,4,11.75,Islamabad,Islamabad Capital,DHA Defence,House,3.5,3.5,rental
33.527944,73.161392,61625.27,50000.0,8000,160000,3793.36,3100.0,471,18.04,Islamabad,Islamabad Capital,DHA Defence,House,2.9,3.06,rental
33.528374,73.171864,68555.56,60000.0,30000,200000,3972.75,3250.0,45,17.93,Islamabad,Islamabad Capital,DHA Defence,House,3.36,3.29,rental
33.52872044,73.1754787,145000.0,145000.0,145000,145000,7250.0,7250.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,House,5.0,5.0,rental
33.52894592,73.14250946,57000.0,57000.0,57000,57000,2850.0,2850.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Lower Portion,3.0,5.0,rental
33.528946,73.142509,52064.52,45000.0,15000,120000,3280.08,3000.0,62,16.91,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,2.68,2.73,rental
33.530129,73.165253,30000.0,30000.0,30000,30000,6818.18,6818.18,1,4.4,Rawalpindi,Punjab,Askari 15,Flat,3.0,3.0,rental
33.530556,73.061264,29459.72,25000.0,10000,60000,2468.88,2433.21,72,12.56,Rawalpindi,Punjab,Gulshan Abad,House,2.82,2.1,rental
33.531008,73.159261,45000.0,45000.0,40000,50000,2250.0,2250.0,2,20.0,Islamabad,Islamabad Capital,DHA Defence,Lower Portion,1.5,1.5,rental
33.53128923,73.1327033,45000.0,45000.0,45000,45000,2250.0,2250.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.0,4.0,rental
33.531951,73.115215,42594.98,38000.0,10000,110000,5584.99,5555.56,279,9.31,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.25,2.14,rental
33.5319519,73.11521149,35000.0,35000.0,32000,38000,3500.0,3500.0,2,10.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Lower Portion,2.5,2.5,rental
33.532452,73.104401,86250.0,60000.0,45000,180000,4458.33,3000.0,12,19.5,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,4.0,4.08,rental
33.532523,73.163452,60666.67,57500.0,32000,125000,4415.62,3700.0,48,15.42,Islamabad,Islamabad Capital,DHA Defence,House,3.06,3.1,rental
33.53292,73.15321,50000.0,50000.0,50000,50000,2500.0,2500.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.0,0.0,rental
33.533668,73.146286,54365.08,45000.0,31000,140000,3152.14,2700.0,63,18.02,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,2.43,2.54,rental
33.53367,73.146286,45000.0,45000.0,45000,45000,2250.0,2250.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.0,0.0,rental
33.53392749,73.1369935,90000.0,90000.0,90000,90000,4500.0,4500.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,House,5.0,5.0,rental
33.534569,73.195107,40000.0,40000.0,40000,40000,2000.0,2000.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.0,4.0,rental
33.53575103,73.17409683,18000.0,18000.0,18000,18000,4500.0,4500.0,1,4.0,Islamabad,Islamabad Capital,DHA Defence,Flat,0.0,0.0,rental
33.53585,73.190825,33750.0,30000.0,30000,45000,1687.5,1500.0,4,20.0,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.5,3.5,rental
33.535851,73.056784,13500.0,13500.0,13500,13500,2700.0,2700.0,1,5.0,Islamabad,Islamabad Capital,National Town,Upper Portion,3.0,3.0,rental
33.535887,73.174162,45000.0,45000.0,45000,45000,2250.0,2250.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.0,0.0,rental
33.536143,72.755002,25000.0,25000.0,25000,25000,3125.0,3125.0,1,8.0,Islamabad,Islamabad Capital,Airport Avenue Housing Society,Upper Portion,2.0,2.0,rental
33.536244,73.092213,59562.5,45000.0,25000,150000,3056.25,2275.0,32,19.38,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.19,3.22,rental
33.53630409,73.11065823,13000.0,10000.0,9000,20000,8329.15,9000.0,3,1.67,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.33,0.67,rental
33.536525,73.172779,17000.0,17000.0,17000,17000,8500.0,8500.0,1,2.0,Islamabad,Islamabad Capital,DHA Defence,Flat,0.0,0.0,rental
33.536816,73.166542,69639.34,55000.0,25000,160000,4089.32,3500.0,61,17.41,Islamabad,Islamabad Capital,DHA Defence,House,3.28,3.43,rental
33.53681607,73.10126781,31761.9,25000.0,8000,100000,4169.05,3500.0,21,17.89,Rawalpindi,Punjab,Defence Road,House,2.33,2.0,rental
33.536959,73.175418,48235.29,46500.0,15000,110000,4387.93,3400.0,34,15.27,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,2.85,2.97,rental
33.536975,72.866518,16000.0,16000.0,16000,16000,4444.44,4444.44,1,3.6,Islamabad,Islamabad Capital,New Airport Town,Flat,2.0,2.0,rental
33.537281,73.107705,64142.86,65000.0,30000,100000,5552.74,5435.61,14,11.57,Rawalpindi,Punjab,Bahria Town Rawalpindi,House,3.36,3.71,rental
33.538087,73.164536,44276.6,45000.0,28000,55000,3842.58,3813.56,47,11.75,Islamabad,Islamabad Capital,DHA Defence,Flat,2.83,2.19,rental
33.538274,73.082598,14500.0,14500.0,9000,20000,2611.11,2611.11,2,6.0,Rawalpindi,Punjab,Army Officers Colony,House,0.5,0.5,rental
33.538284,73.156675,45000.0,45000.0,45000,45000,2250.0,2250.0,1,20.0,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,4.0,4.0,rental
33.53856169,73.07012469,42000.0,42000.0,42000,42000,4200.0,4200.0,1,10.0,Rawalpindi,Punjab,Askari 14,House,3.0,4.0,rental
33.53874769,73.07033792,42000.0,42000.0,42000,42000,4200.0,4200.0,1,10.0,Rawalpindi,Punjab,Askari 14,House,3.0,4.0,rental
33.53903945,73.06558639,50000.0,50000.0,50000,50000,5000.0,5000.0,1,10.0,Rawalpindi,Punjab,Gulshan Abad,House,4.0,6.0,rental
33.539071,73.156333,44689.66,45000.0,35000,55000,3953.61,3906.78,58,11.39,Islamabad,Islamabad Capital,DHA Defence,Flat,2.78,2.5,rental
33.539392,73.096933,44083.33,35000.0,14000,125000,4752.56,3703.98,24,11.95,Islamabad,Islamabad Capital,DHA Defence,Flat,2.75,3.0,rental
33.540109,73.108862,12000.0,12000.0,12000,12000,5714.29,5714.29,1,2.1,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.0,1.0,rental
33.540751,73.100367,69583.33,50000.0,35000,125000,5066.6,2500.0,24,19.42,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.96,4.17,rental
33.54089355,73.09573364,97222.22,100000.0,50000,120000,5750.0,5000.0,9,18.22,Islamabad,Islamabad Capital,DHA Defence,House,4.11,4.78,rental
33.540894,73.09573,94000.0,100000.0,52000,150000,5604.17,5250.0,8,17.5,Islamabad,Islamabad Capital,DHA Defence,House,4.38,4.38,rental
33.540894,73.095732,56926.17,50000.0,25000,125000,3290.35,2500.0,149,20.21,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.22,3.58,rental
33.540957,73.146597,90000.0,90000.0,65000,115000,8181.82,8181.82,2,11.0,Islamabad,Islamabad Capital,DHA Defence,House,3.0,4.5,rental
33.54157087,73.15680661,23080.0,23080.0,23080,23080,3297.14,3297.14,1,7.0,Islamabad,Islamabad Capital,Kahuta Triangle Industrial Area,Lower Portion,2.0,2.0,rental
33.541728,73.094103,41500.0,41500.0,41000,42000,2593.75,2593.75,2,16.0,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,2.5,3.0,rental
33.54173,73.0941,42500.0,42500.0,40000,45000,3500.0,3500.0,2,14.5,Islamabad,Islamabad Capital,DHA Defence,Lower Portion,3.0,4.0,rental
33.542039,73.093414,54956.52,45000.0,25000,110000,3212.01,2500.0,23,19.49,Islamabad,Islamabad Capital,DHA Defence,Upper Portion,3.13,3.09,rental
33.543003,73.06757,26000.0,26000.0,26000,26000,2600.0,2600.0,1,10.0,Rawalpindi,Punjab,Defence Road,Upper Portion,3.0,2.0,rental
33.543004,73.067576,51372.88,50000.0,15000,100000,4875.58,5000.0,118,10.65,Rawalpindi,Punjab,Askari 14,House,3.83,3.8,rental
33.543125,72.98946,9500.0,9500.0,4000,15000,2071.43,2071.43,2,4.5,Rawalpindi,Punjab,Chakri Road,Lower Portion,1.5,0.5,rental
33.54330887,73.06573726,42000.0,42000.0,42000,42000,4200.0,4200.0,1,10.0,Rawalpindi,Punjab,Askari 14,House,3.0,3.0,rental
33.543561,73.051014,20000.0,20000.0,20000,20000,3636.36,3636.36,1,5.5,Rawalpindi,Punjab,Adiala Road,House,0.0,0.0,rental
33.543684,73.213234,200000.0,200000.0,200000,200000,11834.32,11834.32,1,16.9,Islamabad,Islamabad Capital,NHA Housing Society,Flat,4.0,4.0,rental
33.544399,73.072507,34333.33,25000.0,9000,100000,4894.05,3660.71,6,7.5,Rawalpindi,Punjab,Morgah,House,4.0,2.67,rental
33.54439926,73.07250977,39000.0,39000.0,39000,39000,6500.0,6500.0,1,6.0,Rawalpindi,Punjab,Morgah,House,5.0,5.0,rental
33.544952,72.997505,14000.0,14000.0,14000,14000,1750.0,1750.0,1,8.0,Rawalpindi,Punjab,Peer Meher Ali Shah Town,Lower Portion,3.0,3.0,rental
33.54495241,73.06781307,47000.0,47000.0,47000,47000,4700.0,4700.0,1,10.0,Rawalpindi,Punjab,Askari 14,House,3.0,4.0,rental
33.545544,73.143704,23000.0,23000.0,23000,23000,3285.71,3285.71,1,7.0,Islamabad,Islamabad Capital,Kahuta Triangle Industrial Area,Lower Portion,2.0,2.0,rental
33.546438,73.061718,15000.0,15000.0,15000,15000,3750.0,3750.0,1,4.0,Rawalpindi,Punjab,Bankers Colony,House,2.0,2.0,rental
33.546818,73.12247,60000.0,60000.0,60000,60000,6000.0,6000.0,1,10.0,Islamabad,Islamabad Capital,Bahria Town,House,4.0,5.0,rental
33.54685313,73.11537644,36000.0,36000.0,36000,36000,3272.73,3272.73,1,11.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,3.0,3.0,rental
33.547318,73.171323,22000.0,22000.0,22000,22000,2750.0,2750.0,1,8.0,Islamabad,Islamabad Capital,Islamabad Expressway,Lower Portion,2.0,2.0,rental
33.547439,73.134828,75000.0,75000.0,75000,75000,14150.94,14150.94,1,5.3,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,0.0,rental
33.547547,73.11882,75000.0,75000.0,75000,75000,8064.52,8064.52,1,9.3,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,3.0,rental
33.548048,73.128734,36250.0,31500.0,7000,75000,6994.47,5992.42,4,5.6,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.75,1.5,rental
33.54900284,73.12533755,80000.0,80000.0,80000,80000,15094.34,15094.34,1,5.3,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,2.0,rental
33.54920979,73.06570198,15000.0,15000.0,15000,15000,3000.0,3000.0,1,5.0,Rawalpindi,Punjab,Defence Road,Upper Portion,2.0,2.0,rental
33.549299,73.115945,34000.0,30000.0,28000,50000,2900.0,3000.0,5,12.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Lower Portion,2.4,2.4,rental
33.549693,73.130536,48037.88,45000.0,5000,110000,6290.15,6000.0,264,10.14,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.44,1.94,rental
33.549694,73.13054,54400.0,52000.0,35000,90000,4840.0,3500.0,5,12.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,House,4.2,4.2,rental
33.54976273,73.12214661,6500.0,6500.0,6500,6500,2241.38,2241.38,1,2.9,Rawalpindi,Punjab,Bahria Town Rawalpindi,Room,1.0,1.0,rental
33.549847,73.16784,40000.0,40000.0,40000,40000,2000.0,2000.0,1,20.0,Islamabad,Islamabad Capital,River Garden,Lower Portion,4.0,0.0,rental
33.550095,73.12382,55000.0,55000.0,55000,55000,27500.0,27500.0,1,2.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,0.0,rental
33.550096,73.123815,33410.0,28000.0,14000,80000,9726.7,8750.0,100,3.65,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.57,1.28,rental
33.55009651,73.12372678,28000.0,28000.0,28000,28000,6666.67,6666.67,1,4.2,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,2.0,rental
33.55034,73.06701,18000.0,18000.0,18000,18000,3600.0,3600.0,1,5.0,Rawalpindi,Punjab,Adiala Road,Upper Portion,2.0,0.0,rental
33.550407,73.11547,55625.0,52500.0,35000,90000,3656.25,3375.0,8,16.25,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,3.25,2.88,rental
33.55040741,73.11547089,50666.67,50000.0,37000,65000,3616.67,2500.0,3,16.67,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,4.0,4.33,rental
33.550408,73.115473,51770.44,50000.0,28000,110000,4711.52,3500.0,159,13.11,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,2.96,2.87,rental
33.55041479,73.06698382,35000.0,35000.0,35000,35000,7000.0,7000.0,1,5.0,Rawalpindi,Punjab,Adiala Road,House,4.0,5.0,rental
33.55048,73.059784,16000.0,16000.0,16000,16000,3200.0,3200.0,1,5.0,Rawalpindi,Punjab,Munawar Colony,Lower Portion,0.0,0.0,rental
33.55048,73.059787,34400.0,30000.0,25000,60000,2481.82,2500.0,5,14.2,Rawalpindi,Punjab,Munawar Colony,House,3.8,3.6,rental
33.55055,73.112844,40000.0,40000.0,30000,50000,11657.99,11538.46,3,3.7,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.33,1.33,rental
33.550623,73.123112,45452.55,41000.0,10000,100000,6433.89,5500.0,137,12.98,Rawalpindi,Punjab,Bahria Town Rawalpindi,House,2.48,2.66,rental
33.550623,73.128176,52571.43,48000.0,18000,110000,9358.62,7500.0,7,8.17,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.43,1.29,rental
33.55062485,73.12311554,52500.0,52500.0,50000,55000,4000.0,4000.0,2,15.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,House,4.0,4.5,rental
33.550625,73.123116,50000.0,50000.0,50000,50000,11904.76,11904.76,1,4.2,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,2.0,rental
33.550752,73.124398,40000.0,40000.0,25000,55000,5541.67,5541.67,2,11.5,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.5,2.0,rental
33.55083727,73.10628891,57612.5,40000.0,13000,250000,7207.19,6306.82,80,10.38,Islamabad,Islamabad Capital,Bahria Town,Flat,2.64,2.8,rental
33.55083847,73.1062851,120000.0,120000.0,120000,120000,6000.0,6000.0,1,20.0,Islamabad,Islamabad Capital,Bahria Town,House,5.0,6.0,rental
33.55084,73.106285,52250.0,47500.0,34000,80000,6402.24,6104.48,4,10.18,Islamabad,Islamabad Capital,Bahria Town,Flat,1.75,2.0,rental
33.550869,73.056182,22884.21,22000.0,8000,50000,3509.46,3142.86,95,7.44,Rawalpindi,Punjab,Adiala Road,House,2.56,2.18,rental
33.55087,73.05618,25000.0,25000.0,25000,25000,2083.33,2083.33,1,12.0,Rawalpindi,Punjab,Adiala Road,Lower Portion,2.0,2.0,rental
33.551195,73.026159,23166.67,24000.0,18500,27000,4127.78,4500.0,3,5.67,Rawalpindi,Punjab,Gulshan-e-Iqbal,House,3.33,3.33,rental
33.551415,73.124856,80000.0,80000.0,80000,80000,4000.0,4000.0,1,20.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,House,6.0,7.0,rental
33.55169116,73.1390065,35000.0,35000.0,35000,35000,7000.0,7000.0,1,5.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,2.0,rental
33.551696,73.166027,23750.0,22000.0,18000,41000,3388.84,3514.29,8,7.0,Islamabad,Islamabad Capital,River Garden,House,2.62,2.5,rental
33.552089,73.139278,43746.27,45000.0,15000,90000,11610.51,11290.32,67,3.93,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.06,1.52,rental
33.552357,73.06435,15000.0,15000.0,15000,15000,3000.0,3000.0,1,5.0,Rawalpindi,Punjab,Defence Road,Lower Portion,4.0,0.0,rental
33.553087,73.055075,12625.0,12750.0,12000,13000,2928.87,2762.5,4,4.75,Rawalpindi,Punjab,Ali Town,House,2.75,2.25,rental
33.5532514,73.13907623,60000.0,60000.0,60000,60000,3000.0,3000.0,1,20.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,3.0,4.0,rental
33.55329015,73.13889027,60000.0,60000.0,60000,60000,3000.0,3000.0,1,20.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,3.0,4.0,rental
33.553583,73.068339,30750.0,32500.0,18000,40000,15059.52,8000.0,4,4.4,Rawalpindi,Punjab,Caltex Road,House,2.0,1.0,rental
33.55416227,73.10725417,25000.0,25000.0,25000,25000,6250.0,6250.0,1,4.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,0.0,0.0,rental
33.554271,73.155599,35287.5,28000.0,6000,125000,4564.32,3733.33,40,8.27,Islamabad,Islamabad Capital,Soan Garden,House,2.78,2.75,rental
33.555066,73.124753,64608.7,65000.0,30000,85000,6302.64,5833.33,23,11.1,Rawalpindi,Punjab,Bahria Town Rawalpindi,House,2.83,3.39,rental
33.555451,73.138218,44944.44,45000.0,16000,110000,8586.51,10833.33,72,7.27,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,2.0,1.88,rental
33.555594,73.133669,48412.79,46500.0,5000,95000,5580.95,4400.0,86,12.2,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,2.51,2.33,rental
33.5555954,73.13366699,65000.0,65000.0,65000,65000,6500.0,6500.0,1,10.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,House,3.0,4.0,rental
33.55572328,73.13622878,38000.0,38000.0,38000,38000,3800.0,3800.0,1,10.0,Rawalpindi,Punjab,Bahria Town Rawalpindi,Lower Portion,2.0,3.0,rental
33.555916,73.146372,35000.0,35000.0,35000,35000,1750.0,1750.0,1,20.0,Islamabad,Islamabad Capital,AGHOSH,Lower Portion,3.0,4.0,rental
33.556055,73.092626,40000.0,40000.0,40000,40000,5000.0,5000.0,1,8.0,Rawalpindi,Punjab,Defence Road,House,3.0,5.0,rental
33.55616616,73.15830231,23460.0,23460.0,23460,23460,2346.0,2346.0,1,10.0,Islamabad,Islamabad Capital,Soan Garden,House,3.0,3.0,rental
33.556316,73.136777,27500.0,27500.0,25000,30000,11237.37,11237.37,2,2.45,Rawalpindi,Punjab,Bahria Town Rawalpindi,Flat,1.0,1.0,rental
33.556331,73.141699,40000.0,40000.0,40000,40000,2000.0,2000.0,1,20.0,Islamabad,Islamabad Capital,Soan Garden,Upper Portion,4.0,4.0,rental
33.55643885,73.02466929,27666.67,20000.0,8000,90000,3902.78,3333.33,9,6.44,Rawalpindi,Punjab,Dhamyal Road,House,1.33,0.67,rental
33.556512,73.011289,15000.0,15000.0,15000,15000,1875.0,1875.0,1,8.0,Rawalpindi,Punjab,Ghous-e-Azam Road,House,4.0,3.0,rental
33.556774,73.153496,39900.0,35500.0,10000,85000,2374.17,2200.0,20,17.55,Islamabad,Islamabad Capital,Soan Garden,House,3.35,3.25,rental
33.55677414,73.15349579,48000.0,48000.0,48000,48000,2400.0,2400.0,1,20.0,Islamabad,Islamabad Capital,Soan Garden,Upper Portion,5.0,5.0,rental
33.556935,73.139758,45000.0,55000.0,25000,55000,5773.81,6875.0,3,7.67,Islamabad,Islamabad Capital,CBR Town,House,4.0,5.0,rental
33.55709111,73.09129788,30000.0,30000.0,30000,30000,3333.33,3333.33,1,9.0,Rawalpindi,Punjab,Morgah,Upper Portion,3.0,3.0,rental
33.55832912,73.15687625,25000.0,25000.0,25000,25000,1666.67,1666.67,1,15.0,Islamabad,Islamabad Capital,Soan Garden,House,5.0,5.0,rental
33.558434,73.09978,35000.0,35000.0,35000,35000,1750.0,1750.0,1,20.0,Rawalpindi,Punjab,Eastridge Housing Scheme,Upper Portion,3.0,3.0,rental
33.558435,73.099774,27666.67,26000.0,25000,32000,2157.58,2272.73,3,13.67,Rawalpindi,Punjab,Eastridge Housing Scheme,Upper Portion,3.33,1.67,rental
33.55892,73.118649,49908.26,45000.0,23000,110000,4774.55,3600.0,109,11.73,Rawalpindi,Punjab,Bahria Town Rawalpindi,Upper Portion,2.9,2.4,rental
33.55892,73.11865,42600.0,38000.0,30000,67000,3983.33,3300.0,5,10.8,Rawalpindi,Punjab,Bahria Town Rawalpindi,Lower Portion,2.8,3.2,rental
33.559036,73.151768,25000.0,25000.0,25000,25000,3125.0,3125.0,1,8.0,Islamabad,Islamabad Capital,CBR Town,Lower Portion,2.0,3.0,rental
33.559385,73.141265,34000.0,32000.0,8000,55000,3874.97,3285.71,46,9.44,Islamabad,Islamabad Capital,CBR Town,Upper Portion,2.7,3.02,rental
33.55950928,73.14240265,25000.0,25000.0,25000,25000,3125.0,3125.0,1,8.0,Islamabad,Islamabad Capital,CBR Town,Lower Portion,2.0,3.0,rental
33.55951,73.142402,35437.5,35000.0,25000,65000,3812.96,3125.0,16,10.1,Islamabad,Islamabad Capital,CBR Town,Upper Portion,3.12,3.0,rental
33.559814,73.142939,26850.0,25000.0,8000,50000,3369.89,3428.57,20,8.25,Islamabad,Islamabad Capital,CBR Town,Upper Portion,1.8,2.0,rental
33.560583,73.058993,20000.0,20000.0,20000,20000,2500.0,2500.0,1,8.0,Rawalpindi,Punjab,Mumtaz Colony,Upper Portion,2.0,2.0,rental
33.560886,73.12594,61375.0,59500.0,42500,84000,5114.58,4958.33,4,12.0,Rawalpindi,Punjab,Media Town,House,4.75,4.0,rental
33.560887,73.125937,42598.04,38000.0,25000,90000,3717.36,3250.0,153,11.55,Rawalpindi,Punjab,Media Town,Upper Portion,2.8,2.35,rental
33.56103,73.062276,50250.0,50000.0,35000,65000,4863.89,4916.67,12,10.33,Rawalpindi,Punjab,Askari 7,House,2.67,2.83,rental
33.561043,73.070615,34648.65,30000.0,16000,55000,3982.71,3333.33,37,10.54,Rawalpindi,Punjab,New Lalazar,Upper Portion,2.62,2.22,rental
33.56125507,73.06081787,35000.0,35000.0,35000,35000,3500.0,3500.0,1,10.0,Rawalpindi,Punjab,Askari 7,Flat,3.0,4.0,rental
33.56128,73.148346,25500.0,27500.0,12000,35000,3397.18,3577.7,4,12.42,Islamabad,Islamabad Capital,Soan Garden,Farm House,2.5,2.25,rental
33.56170035,73.15103889,33000.0,33000.0,33000,33000,1650.0,1650.0,1,20.0,Islamabad,Islamabad Capital,Soan Garden,Upper Portion,4.0,3.0,rental
33.561773,72.982199,13000.0,13000.0,13000,13000,3250.0,3250.0,1,4.0,Rawalpindi,Punjab,Garja,Upper Portion,4.0,1.0,rental
33.56179511,73.08097959,32000.0,32000.0,32000,32000,1600.0,1600.0,1,20.0,Rawalpindi,Punjab,New Lalazar,Upper Portion,4.0,2.0,rental
