poi_id,name,region,locality,longitude,latitude,category_level1,category_level2,category_level3,rating,rating_count,traffic_score,time_spent,weekday_avg_popularity,weekend_avg_popularity,afternoon_avg,evening_avg,morning_avg,night_avg,max_popularity,peak_hour,peak_day,popularity_variance
3645,Shell,UC-4 Matroville,Karachi,66.99964462,24.91978946,Transportation & Logistics,Fuel & Charging,Gas station,3.9,160,28.14,People typically spend up to 3 hours here,49.82091667,55.226875,43.71542857,37.70685714,61.91380952,56.77214286,77.54,9,Saturday,11.77408164
3646,PSO,Sargodha,Shahpur,72.56677344,32.33304686,Transportation & Logistics,Fuel & Charging,Gas station,4.3,15,54,People typically spend up to 1 hour here,47.74666667,51.81604167,36.64742857,68.904,59.92309524,35.81607143,91.13,20,Wednesday,18.3919101
3647,Multan Petroleum Service,Taraf Mubarik Doim,Multan,71.50308913,30.20992568,Transportation & Logistics,Fuel & Charging,Gas station,4.1,615,49,People typically spend up to 25 min here,57.67791667,62.559375,55.49228571,76.43228571,71.15357143,41.39982143,96.11,18,Sunday,17.53633864
3648,Hajian's Filling Station- Total Petrol Station,Pakistan,Peshawar,71.39458456,34.00104784,Transportation & Logistics,Fuel & Charging,Gas station,4.1,20,35.71,Unknown,57.68025,63.01791667,56.08228571,77.07142857,70.22452381,41.72642857,97.29,18,Saturday,17.34422746
3649,DHL Express Service Point (F11 Markaz),Islamabad Capital Territory,Islamabad,72.98617635,33.68327455,Transportation & Logistics,Freight & Shipping,Courier service,4.5,165,48,Unknown,49.86233333,56.90791667,45.50085714,36.77628571,62.52857143,57.30642857,79.22,8,Saturday,12.87688403
3650,Lehtrar filling Station - Total Parco Petrol Station,Lehtrar,Lehtrar,73.43855265,33.70925174,Transportation & Logistics,Fuel & Charging,Gas station,3.8,36,31.71,People typically spend up to 30 min here,50.11291667,54.55875,43.56542857,36.82914286,62.14142857,57.29678571,78.72,6,Sunday,12.65755953
3651,PSO Petrol Pump,Islamabad Capital Territory,Islamabad,73.03126094,33.68940613,Transportation & Logistics,Fuel & Charging,Gas station,4.1,549,45.29,People typically spend up to 45 min here,46.84516667,49.97958333,83.80314286,44.128,44.00380952,30.26232143,100,14,Saturday,22.14793594
3652,QURESHI BROTHERS- Total Petrol Station,Muzaffarabad,Muzaffarabad,73.47049059,34.36001463,Transportation & Logistics,Fuel & Charging,Gas station,3.4,52,34.29,Unknown,47.50666667,51.33166667,85.86342857,45.128,42.87380952,31.77357143,100,14,Sunday,22.1260904
3653,Meezan Filling Station- Total Petrol Station,Ram Kali,Multan,71.49955411,30.15458551,Transportation & Logistics,Fuel & Charging,Gas station,4,143,44.86,People typically spend up to 30 min here,50.07875,55.315625,43.83285714,38.374,62.42452381,56.52732143,78.21,8,Sunday,11.99539892
3654,Go Petrol Pump,Pakistan,Lodhi Town,70.96498464,30.44246092,Transportation & Logistics,Fuel & Charging,Gas station,4.1,60,39.29,People typically spend up to 30 min here,47.77466667,52.01270833,35.89142857,69.78257143,58.77619048,36.82821429,96.5,20,Saturday,18.72289229
3655,Village Petroleum,Wazirabad,Alipur Chatha,73.7544824,32.27304441,Transportation & Logistics,Fuel & Charging,Gas station,4.8,6,14.43,Unknown,57.97266667,63.13666667,55.60285714,78.33342857,70.49642857,41.76178571,93.73,18,Friday,18.23918211
3656,Shell,Pakistan,Bhakkar,71.70384013,31.34269312,Transportation & Logistics,Fuel & Charging,Gas station,4.2,6,41,Unknown,57.55291667,63.80625,55.858,77.18914286,70.38380952,42.07642857,96.44,8,Saturday,18.08094217
3657,Shell,Pakistan,Lahore,74.31251945,31.49820415,Transportation & Logistics,Fuel & Charging,Gas station,3.9,380,28,Unknown,46.75558333,52.56666667,37.75171429,69.13371429,57.01166667,35.68553571,90.53,20,Sunday,18.11866766
3658,GO Petroleum Minhas Filling Station,Tehsil Kallar Syedan,Choha Khalsa,73.38091393,33.41296755,Transportation & Logistics,Fuel & Charging,Gas station,3.6,31,34.29,Unknown,57.64883333,62.64041667,54.28228571,76.90971429,71.48452381,41.61660714,94.19,18,Sunday,18.16331049
3659,Saqlain Sons Transport (ثقلین سنز ),Punjab,Jalalpur Jattan,74.20522274,32.64298866,Transportation & Logistics,Public Transit & Hubs,Bus company,4.3,10,32.29,Unknown,47.95408333,51.21208333,85.50028571,46.68057143,43.20166667,31.64053571,100,15,Saturday,22.3142313
3660,Tahir Majeed Filling Station- Total Petrol Station,Pakistan,Peshawar,71.5603339,33.87073777,Transportation & Logistics,Fuel & Charging,Gas station,4.1,23,47.86,Unknown,58.45783333,64.26354167,56.00828571,78.65485714,70.29261905,43.46589286,100,19,Saturday,17.43329191
3661,Shell,Rawalpindi Tehsil,Rawalpindi,73.06911988,33.62940445,Transportation & Logistics,Fuel & Charging,Gas station,4.1,151,45.71,Unknown,47.50133333,51.00333333,86.00857143,45.296,43.22357143,31.02267857,100,13,Sunday,22.38306524
3662,Shell,Pakistan,Jani Chak,73.72371929,32.65080422,Transportation & Logistics,Fuel & Charging,Gas station,4.9,9,37.71,Unknown,47.45833333,51.970625,84.948,45.12114286,44.20214286,31.79785714,100,15,Saturday,21.69141894
3663,NLC PSO petrol pump,Wazirabad,Gujranwala,74.12439081,32.25865169,Transportation & Logistics,Fuel & Charging,Gas station,4.2,62,35.43,People typically spend up to 45 min here,57.94883333,63.900625,56.81857143,77.26857143,71.21738095,41.73053571,97.56,9,Saturday,17.94260517
3664,Shell,Tughlaq Town,Multan,71.50802949,30.17946778,Transportation & Logistics,Fuel & Charging,Gas station,3.7,71,35.71,Unknown,57.32791667,64.78770833,55.44942857,75.80742857,71.86095238,42.44660714,97.07,8,Sunday,17.33283087
3665,TCS Regional Office,Rawalpindi Tehsil,Rawalpindi,73.11289434,33.62352764,Transportation & Logistics,Freight & Shipping,Courier service,4,1196,62.5,Unknown,47.73108333,51.64916667,85.20142857,46.616,43.07190476,31.86178571,100,14,Saturday,22.02876468
3666,Total Petrol Station,Pakistan,Larkana,68.21878695,27.55918731,Transportation & Logistics,Fuel & Charging,Gas station,3.6,8,23.57,Unknown,50.2825,54.3225,44.81828571,38.09542857,62.4752381,55.63285714,77.82,6,Tuesday,11.98557203
3667,Lali Sons,Chiniot District,Lalian,72.8372147,31.80821982,Transportation & Logistics,Fuel & Charging,Gas station,4.1,55,44.43,People typically spend up to 45 min here,47.04841667,51.75,36.67171429,69.97171429,57.16571429,35.64875,98.5,20,Sunday,18.14720714
3668,TCS Express Centre Bank Square,Pakistan,Lahore,74.31104676,31.56833747,Transportation & Logistics,Freight & Shipping,Courier service,3.9,48,46.17,Unknown,47.45308333,52.40104167,85.27685714,46.36657143,42.88714286,32.15785714,100,13,Saturday,21.85876243
3669,Shell,Khanewal,Khanewal,71.90893475,30.28313885,Transportation & Logistics,Fuel & Charging,Gas station,3.9,34,37.71,Unknown,46.63833333,53.19645833,84.25257143,45.85371429,43.94666667,31.25982143,100,14,Tuesday,21.90554527
3670,Go petroleum,Punjab,Lahore,74.28824153,31.51825614,Transportation & Logistics,Fuel & Charging,Gas station,4.3,429,50.57,People typically spend up to 30 min here,47.7935,52.34375,85.83457143,46.81971429,43.79190476,31.52785714,100,14,Sunday,22.240384
3671,Wahyd Islamabad,Islamabad Capital Territory,Islamabad,73.03516153,33.71148998,Transportation & Logistics,Freight & Shipping,Logistics service,4.4,62,35.43,Unknown,46.32025,51.66583333,84.178,44.40942857,42.39738095,31.3775,98.34,14,Saturday,21.70104588
3672,Shell,Punjab,Chichawatni,72.70404083,30.52470775,Transportation & Logistics,Fuel & Charging,Gas station,5,1,27.29,Unknown,47.01683333,52.256875,85.53828571,45.58514286,44.00738095,30.58428571,100,13,Saturday,22.53907025
3673,Shell,Pakistan,Mīrpur Khās,69.00913763,25.52082595,Transportation & Logistics,Fuel & Charging,Gas station,3.9,13,55.14,People typically spend up to 2 hours here,47.15625,51.89666667,36.72428571,68.882,58.6797619,35.51821429,100,20,Saturday,18.47446498
3674,Shell petrolpump,Rasool Pura,Mailsi,72.16889187,29.80546864,Transportation & Logistics,Fuel & Charging,Gas station,3.6,56,53.57,People typically spend up to 30 min here,58.47525,64.99291667,56.80371429,78.34457143,71.16214286,43.17303571,97.08,17,Sunday,17.32577547
3675,TCS Courier KHEWRA,Sauwal,Khewra,73.01077627,32.63043251,Transportation & Logistics,Freight & Shipping,Courier service,3.4,31,49.67,Unknown,47.37883333,51.7825,37.51342857,70.60485714,57.58571429,35.14785714,87.16,20,Sunday,18.49382618
3676,Mahar Filling Station- Total Petrol Station,Rohri Tehsil,Sukkur,68.93757098,27.68491957,Transportation & Logistics,Fuel & Charging,Gas station,3.7,31,28,Unknown,49.848,53.58708333,44.18885714,37.124,61.465,55.82964286,78.35,6,Saturday,11.9304043
3677,Attock CNG & Gas Station,Punjab,Rawalpindi,73.02169093,33.62985681,Transportation & Logistics,Fuel & Charging,Gas station,4,213,51.14,People typically spend up to 45 min here,58.89983333,63.62833333,56.56,77.37285714,71.87071429,43.14142857,97.56,8,Sunday,17.65158484
3678,PSO Fuel Station,Pakistan,Mardan,72.02659735,34.15748169,Transportation & Logistics,Fuel & Charging,Gas station,4.2,119,38.14,People typically spend up to 20 min here,47.2175,50.65083333,36.34485714,68.13285714,58.04190476,35.76535714,90.97,20,Tuesday,18.20212256
3679,PSO ROYAL STAR FILLING STATION,Pakistan,Abbottabad,73.25060759,34.15797819,Transportation & Logistics,Fuel & Charging,Gas station,3.9,155,37.86,People typically spend up to 30 min here,47.88491667,51.99229167,86.47485714,46.02142857,44.40380952,31.06232143,99.91,14,Saturday,22.47863939
3680,Nisar Filling Station,Rahim Yar Khan,Iqbalabad,70.26167669,28.53684967,Transportation & Logistics,Fuel & Charging,Gas station,4.2,72,42.86,People typically spend up to 30 min here,49.53583333,53.84520833,44.03342857,37.62514286,62.2897619,54.54732143,79.13,5,Saturday,12.01984344
3681,Shell,Sialkot,Daska,74.31535566,32.30572089,Transportation & Logistics,Fuel & Charging,Gas station,3.4,20,22.29,Unknown,47.43275,52.204375,36.51428571,69.51485714,58.48357143,36.25732143,97.52,20,Saturday,18.02840749
3682,Marwat Filling Station- Total Petrol Station,Pakistan,Muzaffargarh,70.9540843,30.19904893,Transportation & Logistics,Fuel & Charging,Gas station,4,16,33.71,Unknown,46.69208333,53.35791667,84.24,44.236,44.12309524,32.4,98.83,13,Sunday,21.42257229
3683,PSO Petrol Pump Dera Jamu,Wazirabad,Dehla Chatha,73.98893453,32.24605966,Transportation & Logistics,Fuel & Charging,Gas station,3.5,28,35,People typically spend up to 45 min here,47.38775,50.86020833,36.34457143,69.41085714,59.19142857,34.64892857,90.96,21,Sunday,18.49824093
3684,The Only Halal Quality & Quantity PSO in BWP,Pakistan,Bahawalpur,71.66559564,29.41873319,Transportation & Logistics,Fuel & Charging,Gas station,4,87,41,People typically spend up to 1.5 hours here,50.33075,55.011875,43.99171429,37.30942857,62.47095238,57.33821429,78.16,3,Sunday,12.16837318
3685,Shell,Pakistan,Kohat,71.42848463,33.58985019,Transportation & Logistics,Fuel & Charging,Gas station,4.1,112,33.29,People typically spend up to 25 min here,46.44183333,52.48041667,83.74285714,45.69771429,43.01095238,31.34285714,98.54,13,Tuesday,21.53283426
3686,Attock Petroleum Limited,Islamabad Capital Territory,Islamabad,73.16658889,33.68814026,Transportation & Logistics,Fuel & Charging,Gas station,4.2,397,36.86,People typically spend up to 10 min here,47.51091667,53.11958333,36.84771429,69.57171429,58.4852381,36.96410714,93.25,20,Sunday,18.19766524
3687,PSO (Qureshi Petrol Pump),Pakistan,Abbottabad,73.22280719,34.17073179,Transportation & Logistics,Fuel & Charging,Gas station,4.1,1035,41.71,People typically spend up to 20 min here,46.86833333,52.56041667,37.09028571,68.67628571,58.77309524,35.3,85.82,19,Saturday,18.40478605
3688,TCS Office,Sindh,Gambat,68.52690392,27.34938533,Transportation & Logistics,Freight & Shipping,Courier service,4,25,53.17,Unknown,57.89641667,64.285625,56.14171429,76.07685714,71.6797619,42.76928571,93.43,18,Saturday,17.09732377
3689,Kohsar Gas Station Murree,Islamabad Metropolitan Area,Murree,73.38914797,33.91388712,Transportation & Logistics,Fuel & Charging,Gas station,3.7,32,28.86,People typically spend up to 1 hour here,49.864,55.21479167,44.68657143,36.83314286,63.35642857,55.71125,75.13,4,Sunday,12.08548087
3690,Shell,Sialkot,Sialkot,74.51171989,32.50798569,Transportation & Logistics,Fuel & Charging,Gas station,3.5,55,43,Unknown,47.68733333,51.86583333,36.74,69.132,59.4,35.92357143,100,20,Saturday,18.63442394
3691,MIAN PETROLEUM - FSBD- Total Petrol Station,Pakistan,Faisalabad,73.07842826,31.39965127,Transportation & Logistics,Fuel & Charging,Gas station,4.2,298,37.57,People typically spend up to 25 min here,57.94066667,63.01875,54.75428571,77.78542857,71.18904762,41.94553571,96.1,19,Sunday,17.86256159
3692,Total PARCO Petrol Pump,UC-5 Landhi,Karachi,67.30325484,24.86720643,Transportation & Logistics,Fuel & Charging,Gas station,3.9,271,37.14,People typically spend up to 10 min here,57.22425,64.47541667,55.13657143,75.89714286,72.33571429,41.74017857,100,18,Saturday,17.82838305
3693,Prime Cargo International,Sialkot,Sialkot,74.49308673,32.49896831,Transportation & Logistics,Freight & Shipping,Freight forwarding service,4.5,86,57,Unknown,50.15691667,54.07479167,43.76057143,36.57,62.22095238,56.95660714,76.1,11,Saturday,12.53387074
3694,Shell,UC-7 Ghaghar,Karachi,67.35010174,24.86127048,Transportation & Logistics,Fuel & Charging,Gas station,3.8,102,34.86,People typically spend up to 25 min here,48.03233333,52.08583333,36.50857143,69.91371429,59.61761905,36.34428571,86.83,20,Saturday,18.52262371
3695,Shell,Tando Allah Yar,Chambar,68.80796846,25.29728884,Transportation & Logistics,Fuel & Charging,Gas station,5,4,27.57,Unknown,47.49841667,52.76520833,84.99714286,46.94714286,44.89595238,30.8725,100,13,Saturday,21.94199144
3696,Shell,Pakistan,Hyderabad,68.37502047,25.41325252,Transportation & Logistics,Fuel & Charging,Gas station,3.7,11,37.29,Unknown,57.60241667,63.67770833,54.97514286,76.35285714,70.5702381,43.00696429,96.17,18,Sunday,17.50300482
3697,Express Courier Link Manga Mandi,Punjab,Manga Mandi,74.06479969,31.29450261,Transportation & Logistics,Freight & Shipping,Courier service,4.3,4,35.8,Unknown,47.51041667,51.62020833,36.44,69.78571429,58.17333333,36.03285714,96.38,20,Sunday,18.01224842
3698,Total Parco (Super Service Station),Sialkot,Sialkot,74.54738655,32.50074075,Transportation & Logistics,Fuel & Charging,Gas station,3.8,33,29.14,Unknown,58.33641667,64.61958333,57.94542857,76.91714286,70.65690476,43.11303571,97.4,8,Sunday,17.08300796
3699,DELTA LOGISTICS NETWORK,Sialkot,Sialkot,74.50221289,32.49128863,Transportation & Logistics,Freight & Shipping,Logistics service,5,2,23,Unknown,58.02208333,65.2275,56.47628571,76.23428571,72.32190476,43.05678571,100,18,Sunday,17.4649901
3700,Shell,Pakistan,Mianwali,71.49751977,32.94300488,Transportation & Logistics,Fuel & Charging,Gas station,4,10,43.71,People typically spend up to 30 min here,49.72716667,54.01520833,44.16571429,38.08342857,62.16071429,54.83071429,77.12,6,Saturday,12.01437771
3701,Shell,Islamabad Capital Territory,Islamabad,72.93716531,33.63166011,Transportation & Logistics,Fuel & Charging,Gas station,4.1,300,42.29,Unknown,50.43966667,54.68333333,43.35028571,37.29257143,64.39380952,56.25928571,76.51,8,Saturday,12.51298895
3702,Tiger Enterprises CNG Station,Punjab,Phool Nagar,73.95742011,31.2006628,Transportation & Logistics,Fuel & Charging,Gas station,3.9,34,29.14,People typically spend up to 1 hour here,50.07941667,54.09291667,44.09028571,37.30514286,62.75452381,55.74035714,73.92,6,Saturday,11.77357734
3703,Shell,UC-7 Water Pump,Digri,67.0839193,24.94170423,Transportation & Logistics,Fuel & Charging,Gas station,3.5,2,29.57,Unknown,47.18866667,50.771875,37.54771429,69.79742857,58.20071429,33.89607143,90.85,20,Sunday,18.94474368
3704,"Total Parco, Bhatti Town",Sharqpur,Sharaqpur,74.10478988,31.46891523,Transportation & Logistics,Fuel & Charging,Gas station,3.6,87,53.43,People typically spend up to 45 min here,46.75991667,50.39645833,84.52285714,44.84028571,42.10214286,30.96821429,99.74,15,Saturday,21.94380949
3705,Zoom Petrol Pump,Pakistan,Lahore,74.34769081,31.51013966,Transportation & Logistics,Fuel & Charging,Gas station,4,266,33,People typically spend up to 3.5 hours here,46.54891667,50.26458333,84.25685714,44.668,41.88904762,30.83678571,96.86,14,Saturday,21.90086
3706,New Sahi Petroleum Service Tillu Road,Sadiqabad Tehsil,Sadiqabad,70.11690311,28.27404069,Transportation & Logistics,Fuel & Charging,Gas station,3.6,16,35.71,People typically spend up to 1 hour here,58.31708333,64.55270833,56.52342857,76.99828571,71.08309524,43.53267857,100,8,Sunday,17.57664586
3707,Abbasi TCS Katchery Road Nawabshah,Sindh,Nawabshah,68.40540938,26.24723753,Transportation & Logistics,Freight & Shipping,Courier service,4.3,21,27.17,Unknown,47.6235,53.52583333,85.322,46.92771429,44.70238095,31.74678571,100,14,Saturday,21.83467829
3708,Shell,Pakistan,Lahore,74.38080658,31.56337624,Transportation & Logistics,Fuel & Charging,Gas station,4,1279,45,People typically spend up to 45 min here,57.86358333,63.56020833,55.42628571,77.93428571,70.92857143,41.92678571,97.81,17,Sunday,17.69851517
3709,Shell Petrol Pump,Wah Cantt,Wah,72.75577626,33.75457931,Transportation & Logistics,Fuel & Charging,Gas station,3.6,195,21.57,People typically spend up to 25 min here,49.37716667,55.10041667,44.33171429,37.08685714,62.27285714,55.44589286,91.18,7,Sunday,12.40042134
3710,Khan Petroleum Shell,Shikarpur Tehsil,Sultan Kot,68.59244629,28.07433161,Transportation & Logistics,Fuel & Charging,Gas station,4.2,43,48.14,People typically spend up to 1 hour here,47.201,51.69208333,85.50342857,43.84257143,44.16738095,31.48571429,100,13,Saturday,22.18615394
3711,Dart Express,Sialkot,Sialkot,74.53570419,32.50004552,Transportation & Logistics,Freight & Shipping,Courier service,4.3,6,38.17,Unknown,49.59108333,55.55645833,43.52685714,37.38885714,62.94095238,56.10839286,80.24,5,Saturday,12.56412671
3712,Asad CNG,Sarai Saleh,Sarai Saleh,72.97898252,33.98606659,Transportation & Logistics,Fuel & Charging,Gas station,4,62,47.14,People typically spend up to 45 min here,50.10866667,54.27520833,43.71342857,37.12657143,62.81285714,56.26267857,81.92,6,Tuesday,12.69892644
3713,M&P Courier Sheikhupura Office,Sheikhupura,Sheikhupura,74.00367177,31.70749545,Transportation & Logistics,Freight & Shipping,Courier service,3.7,136,58.17,Unknown,47.92133333,52.87791667,38.51685714,70.836,58.34047619,35.91160714,96.02,20,Sunday,18.40397242
3714,DHL FEDEX UPS via Dubai Cargo and Courier services,Punjab,Faisalabad,73.09562284,31.4473042,Transportation & Logistics,Freight & Shipping,Courier service,4.8,5,31.71,Unknown,49.68433333,55.358125,43.93714286,37.214,61.55642857,57.02946429,84.27,5,Saturday,12.53180356
3715,Total Petrol Station,Pakistan,Kasur,74.45337118,31.14293674,Transportation & Logistics,Fuel & Charging,Gas station,4.1,81,38.71,People typically spend up to 30 min here,47.121,52.63,35.64857143,70.28542857,57.80261905,36.52428571,90.53,20,Saturday,18.3313339
3716,KSL LOGISTIC PESHAWAR ADA,Pakistan,Peshawar,71.60582189,34.01562453,Transportation & Logistics,Freight & Shipping,Logistics service,4.5,31,30.29,Unknown,49.66383333,54.31270833,42.34714286,36.966,62.3997619,56.60571429,79.16,6,Sunday,12.42752242
3717,Total PARCO Petrol Pump,Attock,Hassan Abdal,72.61558464,33.82111218,Transportation & Logistics,Fuel & Charging,Gas station,4.1,41,25.57,Unknown,58.38191667,63.86354167,56.22342857,77.92257143,71.17690476,42.62035714,100,19,Saturday,17.83280107
3718,Modern Filling Station,Punjab,Gujranwala,74.17803713,32.12897117,Transportation & Logistics,Fuel & Charging,Gas station,4.1,143,41.86,People typically spend up to 30 min here,49.55241667,55.84541667,43.21371429,37.86914286,62.39166667,56.58071429,79,6,Saturday,12.68544176
3719,MUBARAK ALI PETROLEUM SERVICE- Total Petrol Station,Sindh,Tando Jan Muhammad,69.11892056,24.63922183,Transportation & Logistics,Fuel & Charging,Gas station,4.4,11,39.86,Unknown,47.14075,53.469375,38.17742857,68.13828571,58.57880952,36.46535714,90.37,20,Saturday,17.7604758
3720,GUJAR KHAN FILLING STATION,Rawalpindi,Gujar Khan,73.31903886,33.24055747,Transportation & Logistics,Fuel & Charging,Gas station,3.9,146,45.14,People typically spend up to 25 min here,47.02633333,51.86,85.16,46.49628571,42.93380952,30.73660714,100,14,Saturday,22.26787069
3721,Leopards Courier Services (LCS),Punjab,Muzaffargarh,71.20473223,30.06906775,Transportation & Logistics,Freight & Shipping,Courier service,3.9,129,67.5,Unknown,47.16616667,51.16208333,84.80085714,45.15885714,42.95238095,31.48446429,100,14,Tuesday,21.95706475
3722,Shell,Sahiwal Tehsil,Sahiwal,73.09999931,30.67570266,Transportation & Logistics,Fuel & Charging,Gas station,4,41,50.57,People typically spend up to 30 min here,47.83041667,51.78916667,37.11571429,70.476,60.19142857,34.49607143,89.78,20,Sunday,18.97328884
3723,MS Petroleum & CNG Filling Station- Total Petrol Station,Punjab,Gujrat,74.06287962,32.58599674,Transportation & Logistics,Fuel & Charging,Gas station,3.3,12,28.71,Unknown,47.91025,52.71833333,86.75457143,46.28514286,43.80785714,31.84625,100,14,Saturday,22.52821157
3724,Uk oil change,Rawalpindi Tehsil,Rawalpindi,73.0996936,33.55706744,Transportation & Logistics,Fuel & Charging,Gas station,3.9,11,32,People typically spend up to 1 hour here,46.95966667,52.07083333,85.15571429,44.98571429,43.44761905,31.33589286,100,15,Saturday,22.10803804
3725,Shell,Rawalpindi Tehsil,Rawalpindi,73.02313918,33.57819063,Transportation & Logistics,Fuel & Charging,Gas station,3.7,288,33.57,People typically spend up to 30 min here,50.36041667,55.89125,44.76171429,38.30314286,62.10190476,57.33,79.51,4,Saturday,12.33956521
3726,"DHL,ups,fedex,first flight",Pakistan,Lahore,74.41459466,31.49327913,Transportation & Logistics,Freight & Shipping,Courier service,4.8,6,32.43,Unknown,58.49166667,64.715625,55.93942857,78.13971429,70.76690476,43.93517857,98.63,18,Sunday,17.36356342
3727,Shell,Sumandar,Jhang,72.74147811,31.61145415,Transportation & Logistics,Fuel & Charging,Gas station,3.9,21,31.71,Unknown,47.41766667,52.05291667,36.86485714,70.208,58.66904762,35.30375,92.7,20,Saturday,18.4188316
3728,M&P Rawalpindi,Saddar,Rawalpindi,73.04845623,33.59575785,Transportation & Logistics,Freight & Shipping,Courier service,3,220,46.86,Unknown,47.41091667,52.30916667,85.67571429,46.98714286,43.74880952,30.70535714,100,14,Monday,22.47434069
3729,SkyNet Worldwide Express,Sindh,Karachi,67.15564198,24.89805254,Transportation & Logistics,Freight & Shipping,Courier service,4.2,309,58.5,Unknown,50.23216667,54.64333333,44.93257143,36.24142857,63.21380952,56.33339286,76.68,10,Saturday,12.51744367
3730,Hamza Taj-57 Filling Station,Pakistan,Hyderabad,68.3691719,25.40842984,Transportation & Logistics,Fuel & Charging,Gas station,4.1,52,58.86,People typically spend up to 1 hour here,46.84675,52.301875,85.45028571,46.11514286,43.79761905,30.13946429,100,13,Saturday,22.62527583
3731,Total Parco (Inam Abdullah Petroleum),Sialkot,Daska,74.48584566,32.44287375,Transportation & Logistics,Fuel & Charging,Gas station,3.7,23,38.14,Unknown,58.37475,65.050625,56.04085714,78.044,71.60666667,43.33839286,99.78,17,Sunday,17.50296998
3732,JOIYA PETROLEUM- Total Petrol Station,Taunsa,Taunsa,70.66565896,30.77799791,Transportation & Logistics,Fuel & Charging,Gas station,4.4,20,19.43,Unknown,46.58841667,51.16895833,83.95942857,45.98685714,43.38928571,29.93303571,100,14,Sunday,22.19403456
3733,TCS - Rail Town,Rail Town,Lahore,74.20580091,31.43752228,Transportation & Logistics,Freight & Shipping,Courier service,3.6,143,50,Unknown,47.7405,51.90416667,35.93971429,70.55228571,59.28095238,35.77214286,95.14,20,Saturday,18.77483294
3734,Shell گلبرگ فلنگ اسٹیشن,Pakistan,Faisalabad,73.06437214,31.42379985,Transportation & Logistics,Fuel & Charging,Gas station,3.7,159,36.14,People typically spend up to 45 min here,47.12741667,52.506875,85.31571429,44.54742857,44.83595238,31.20178571,99.72,14,Sunday,22.42327816
3735,NEW SHAWAL PETROLEUM SERVICE- Total Petrol Station,Khanewal,Khanewal,72.02079981,30.33606925,Transportation & Logistics,Fuel & Charging,Gas station,3.3,34,40.57,Unknown,58.63383333,63.20854167,55.45857143,77.098,71.89119048,43.05642857,92.47,18,Sunday,17.16001598
3736,Samander Khan Hascol Petrol Filling Station,Topi,Faqeer Abad,72.57371847,34.08652119,Transportation & Logistics,Fuel & Charging,Gas station,4.4,14,32.86,People typically spend up to 1 hour here,57.36758333,64.18229167,54.42571429,78.70142857,70.20071429,42.08892857,97.77,17,Saturday,17.97325248
3737,SK Petroleum,Punjab,Mianwali,71.54304294,32.60941455,Transportation & Logistics,Fuel & Charging,Gas station,4.2,72,48,People typically spend up to 45 min here,47.00125,52.335,86.14457143,47.77971429,43.05547619,29.58125,100,14,Monday,22.79974769
3738,Islamabad Shawaiz Awan Goods Transport & Logistics Service,Islamabad Capital Territory,Islamabad,73.0292875,33.6385591,Transportation & Logistics,Freight & Shipping,Logistics service,5,77,23.57,Unknown,49.462,55.106875,43.80971429,37.01314286,61.69952381,56.43553571,76.75,7,Saturday,12.37213069
3739,Attock Petroleum,Islamabad Capital Territory,Islamabad,73.05799545,33.68075198,Transportation & Logistics,Fuel & Charging,Gas station,4.5,875,33.86,People typically spend up to 20 min here,58.35108333,63.70875,56.77028571,76.08257143,70.6602381,43.61732143,94.41,17,Sunday,16.85230387
3740,DHL Express Service Point (S.I.T.E),UC-4 Matroville,Karachi,67.01128397,24.91216859,Transportation & Logistics,Freight & Shipping,Courier service,4.9,95,37,Unknown,58.70825,64.27895833,55.12142857,77.85685714,72.13309524,43.68839286,97.46,18,Thursday,17.54141467
3741,AXIS FREIGHT NETWORK,UC-7 Ghaghar,Karachi,67.40165698,24.8077628,Transportation & Logistics,Freight & Shipping,Logistics service,2.7,68,28.2,Unknown,58.44183333,64.02520833,56.19314286,78.39428571,71.38928571,42.45214286,98.74,18,Saturday,17.42081769
3742,Bilal CNG,Pakistan,Mardan,72.02291935,34.19057072,Transportation & Logistics,Fuel & Charging,Gas station,4,24,34.14,People typically spend up to 30 min here,50.61108333,55.23041667,44.81971429,38.296,63.04285714,56.56321429,78.91,6,Sunday,12.42001421
3743,Broshall Goods Forwarding Agency,Rawalpindi Tehsil,Rawalpindi,73.04803666,33.61665213,Transportation & Logistics,Freight & Shipping,Logistics service,4.8,23,27.33,Unknown,57.97666667,64.82979167,55.54085714,77.60428571,71.36,43.06839286,99.31,8,Sunday,17.25061287
3744,Ghamkol Gases,Islamabad Capital Territory,Islamabad,73.03916161,33.65339056,Transportation & Logistics,Fuel & Charging,Gas station,4.3,54,31.86,People typically spend up to 1.5 hours here,58.65366667,63.83229167,56.64542857,76.95657143,71.85261905,43.00910714,98.71,18,Saturday,17.54467691
3745,Shell,Islamabad Capital Territory,Islamabad,72.94527625,33.62548312,Transportation & Logistics,Fuel & Charging,Gas station,4.5,39,53,People typically spend up to 20 min here,47.678,51.86791667,84.39028571,46.75285714,44.575,31.22964286,100,14,Saturday,21.87577834
3746,Al Riaz filling station Hascol Petrol Pump,Islamabad Capital Territory,Islamabad,72.94811674,33.62369782,Transportation & Logistics,Fuel & Charging,Gas station,4.1,212,42.14,People typically spend up to 30 min here,47.16458333,51.975625,36.77571429,67.04142857,58.9052381,36.55285714,89.42,20,Wednesday,18.02735205
